account_id,username_length,username_digit_ratio,has_profile_pic,bio_length,has_external_url,is_private,followers_count,following_count,follower_following_ratio,posts_count,avg_likes_per_post,avg_comments_per_post,posting_freq_per_week,account_age_days,engagement_rate,night_activity_ratio,graph_degree,clustering_coefficient,betweenness_centrality,is_fake
acc_1325,8,0.066,1,22,1,0,31,31,1.0,50,14.46,3.93,5.44,2610,0.5932,0.198,5,0.0,6.8e-05,0
acc_1326,17,0.669,1,5,0,1,31,323,0.096,4,0.12,0.4,0.48,5,0.0168,0.644,20,0.0,0.000756,1
acc_1327,18,0.767,1,2,0,0,18,282,0.064,1,0.6,0.66,0.2,116,0.0696,0.458,11,0.0,0.000767,1
acc_1328,16,0.398,1,2,1,1,23,1421,0.016,6,0.65,0.11,0.13,56,0.033,0.587,10,0.0,0.000489,1
acc_1329,8,0.106,1,36,0,0,328,94,3.489,45,22.38,2.64,2.54,994,0.0763,0.13,6,0.0,4.7e-05,0
acc_1330,13,0.16,1,79,1,1,834,111,7.514,42,14.0,3.76,1.37,1376,0.0213,0.217,5,0.0,2.7e-05,0
acc_1331,9,0.14,1,70,0,1,134,441,0.304,50,60.2,4.2,3.79,1394,0.4806,0.097,8,0.0,9.2e-05,0
acc_1332,13,0.526,0,6,0,1,10,1580,0.006,2,1.96,0.11,0.24,116,0.2074,0.613,19,0.0058,0.000719,1
acc_1333,7,0.067,1,114,0,0,258,69,3.739,47,14.51,3.57,3.97,800,0.0701,0.14,3,0.0,3e-06,0
acc_1334,4,0.137,1,146,0,0,509,75,6.787,47,34.14,0.59,1.15,290,0.0682,0.179,5,0.0,0.000138,0
acc_1335,13,0.116,1,47,0,0,835,255,3.275,43,2.91,7.33,5.29,487,0.0123,0.108,6,0.0,0.000125,0
acc_1336,15,0.453,1,4,0,0,3,607,0.005,1,1.48,0.34,0.04,23,0.6047,0.49,16,0.025,0.001256,1
acc_1337,14,0.135,1,10,1,0,102,391,0.261,36,3.34,1.22,1.39,1555,0.0447,0.07,5,0.1,0.000435,0
acc_1338,8,0.089,1,137,0,0,59,1300,0.045,28,0.69,1.77,0.9,760,0.0417,0.153,10,0.0,0.000309,0
acc_1339,12,0.145,1,96,0,1,66,76,0.868,43,37.45,3.45,13.28,2570,0.6197,0.252,6,0.0,4.4e-05,0
acc_1340,6,0.024,1,104,0,1,331,96,3.448,38,24.36,0.7,10.1,2283,0.0757,0.127,9,0.0,0.000606,0
acc_1341,12,0.006,1,138,0,0,203,523,0.388,44,43.92,5.74,5.32,2066,0.2446,0.076,5,0.0,0.000108,0
acc_1342,10,0.076,1,75,0,1,30,76,0.395,40,127.71,1.71,0.12,2870,1.0,0.278,9,0.0,0.000496,0
acc_1343,15,0.536,0,4,1,1,77,715,0.108,2,1.88,0.06,0.53,89,0.0253,0.725,15,0.0,0.000977,1
acc_1344,12,0.048,1,72,0,0,178,543,0.328,45,63.9,2.95,2.41,548,0.3756,0.247,10,0.0,0.000141,0
acc_1345,12,0.164,1,97,1,1,186,82,2.268,50,7.56,1.76,0.92,1140,0.0501,0.233,6,0.0,7.1e-05,0
acc_1346,8,0.082,1,92,0,1,504,212,2.377,36,37.26,1.06,10.94,1712,0.076,0.344,4,0.0,0.000151,0
acc_1347,10,0.172,1,30,0,0,1355,123,11.016,54,7.09,5.92,0.88,567,0.0096,0.111,6,0.0,0.000105,0
acc_1348,4,0.079,1,143,0,0,177,49,3.612,33,23.24,12.66,1.67,2597,0.2028,0.107,3,0.0,2.7e-05,0
acc_1349,6,0.106,1,42,1,1,2616,71,36.845,52,11.15,0.94,1.05,2526,0.0046,0.069,3,0.3333,3.6e-05,0
acc_1350,11,0.057,1,122,1,1,143,187,0.765,50,14.52,11.44,2.1,733,0.1815,0.266,5,0.0,3.8e-05,0
acc_1351,13,0.096,1,104,1,0,399,52,7.673,32,145.0,8.44,2.68,2164,0.3846,0.083,4,0.0,1.6e-05,0
acc_1352,9,0.15,1,87,0,0,1786,112,15.946,50,92.27,1.22,0.82,2881,0.0523,0.229,7,0.0,0.000386,0
acc_1353,6,0.074,1,99,1,1,82,340,0.241,44,12.39,1.01,0.71,759,0.1634,0.167,5,0.0,8.2e-05,0
acc_1354,5,0.039,0,78,1,1,417,52,8.019,44,27.16,18.14,1.29,1097,0.1086,0.21,5,0.0,6.8e-05,0
acc_1355,6,0.085,1,148,0,1,503,558,0.901,47,21.06,1.02,0.53,616,0.0439,0.264,3,0.0,3.3e-05,0
acc_1356,17,0.744,0,7,0,0,9,918,0.01,3,5.47,0.12,3.0,37,0.6218,0.519,8,0.0,0.000192,1
acc_1357,8,0.191,0,36,0,1,536,64,8.375,44,57.86,12.84,0.87,2979,0.1319,0.229,4,0.0,1.5e-05,0
acc_1358,11,0.505,0,2,0,1,4,579,0.007,1,2.39,0.55,0.52,49,0.7345,0.459,12,0.0,0.000326,1
acc_1359,17,0.515,0,6,0,0,52,1168,0.045,1,3.72,0.31,1.02,168,0.0776,0.636,12,0.0,0.000166,1
acc_1360,13,0.192,1,116,0,0,954,171,5.579,50,76.76,3.41,2.8,229,0.084,0.329,6,0.0,0.000109,0
acc_1361,8,0.039,1,88,0,1,870,172,5.058,43,24.7,0.25,0.5,679,0.0287,0.108,6,0.0,0.000196,0
acc_1362,5,0.147,1,60,1,1,25,13,1.923,43,17.11,3.0,2.25,325,0.8044,0.155,7,0.0952,0.000487,0
acc_1363,4,0.143,1,35,1,0,82,78,1.051,45,79.97,4.23,1.98,990,1.0,0.149,6,0.0,6e-05,0
acc_1364,10,0.18,1,118,1,1,12,402,0.03,53,20.27,0.1,0.54,393,1.0,0.275,6,0.0,0.000276,0
acc_1365,18,0.703,0,10,0,0,43,948,0.045,0,1.03,0.16,0.2,1,0.0277,0.781,14,0.0,0.000423,1
acc_1366,10,0.508,1,9,0,1,107,249,0.43,2,1.32,0.12,0.05,38,0.0135,0.837,12,0.0,0.000901,1
acc_1367,17,0.407,0,0,0,1,16,565,0.028,3,3.54,0.36,2.29,150,0.2438,0.73,12,0.0,0.00097,1
acc_1368,5,0.086,1,74,1,1,160,172,0.93,48,13.25,0.87,4.49,2722,0.0883,0.133,4,0.0,5.2e-05,0
acc_1369,8,0.634,0,9,0,1,2,2345,0.001,0,0.1,0.66,0.05,143,0.3819,0.874,13,0.0,0.000862,1
acc_1370,12,0.599,0,10,0,0,80,337,0.237,2,0.58,0.27,0.38,109,0.0106,0.561,15,0.019,0.000374,1
acc_1371,14,0.716,0,11,0,1,21,374,0.056,3,1.62,0.53,0.26,138,0.1023,0.689,9,0.0,0.000364,1
acc_1372,11,0.463,0,5,1,1,37,1321,0.028,8,0.63,0.0,0.07,102,0.0172,0.473,9,0.0,0.000196,1
acc_1373,11,0.188,1,52,0,0,1557,232,6.711,36,32.96,15.83,3.16,1662,0.0313,0.292,3,0.0,2.3e-05,0
acc_1374,13,0.684,0,1,0,1,143,448,0.319,5,0.42,0.6,0.65,96,0.0072,0.616,16,0.0,0.00255,1
acc_1375,7,0.182,1,103,0,0,5631,61,92.311,29,10.43,0.12,0.4,1169,0.0019,0.105,4,0.0,6.7e-05,0
acc_1376,8,0.073,1,23,0,0,121,485,0.249,37,28.36,0.12,2.96,867,0.2354,0.17,4,0.0,2.9e-05,0
acc_1377,13,0.01,1,16,1,0,837,269,3.112,49,11.28,3.35,1.78,1149,0.0175,0.303,3,0.0,6e-06,0
acc_1378,10,0.172,1,63,1,1,9,168,0.054,56,10.4,1.8,5.89,1714,1.0,0.116,5,0.0,0.000156,0
acc_1379,13,0.1,1,67,1,1,458,49,9.347,33,57.87,1.74,0.22,886,0.1302,0.152,6,0.0,0.000299,0
acc_1380,10,0.134,1,22,1,1,22,463,0.048,48,9.53,2.68,0.73,2709,0.555,0.276,9,0.0,0.000241,0
acc_1381,7,0.126,0,103,1,1,293,209,1.402,39,5.57,13.47,1.86,737,0.065,0.263,4,0.0,4.2e-05,0
acc_1382,13,0.005,1,88,0,0,2358,121,19.488,47,54.92,2.33,2.2,2434,0.0243,0.25,3,0.0,1e-05,0
acc_1383,12,0.083,1,44,1,1,229,22,10.409,28,19.34,7.18,1.96,2861,0.1158,0.093,8,0.0,0.00019,0
acc_1384,14,0.14,1,136,0,0,787,121,6.504,32,5.12,4.34,4.71,273,0.012,0.32,8,0.0,0.000115,0
acc_1385,12,0.604,0,4,0,1,3,598,0.005,3,0.09,0.24,0.9,151,0.112,0.812,8,0.0,0.000207,1
acc_1386,11,0.085,1,101,1,0,233,799,0.292,36,23.71,2.92,6.33,2841,0.1143,0.152,7,0.0,0.000246,0
acc_1387,13,0.091,1,95,1,1,339,25,13.56,47,30.8,0.78,0.1,658,0.0932,0.323,5,0.0,0.00055,0
acc_1388,10,0.123,1,41,1,0,236,74,3.189,57,3.42,1.44,2.07,2688,0.0206,0.293,4,0.0,0.000209,0
acc_1389,13,0.113,1,26,0,0,26,481,0.054,53,3.71,3.92,0.36,1357,0.2932,0.091,3,0.0,2.8e-05,0
acc_1390,4,0.035,1,99,1,0,533,402,1.326,45,73.19,1.95,4.4,1920,0.141,0.181,3,0.0,6.9e-05,0
acc_1391,19,0.675,0,5,1,0,28,772,0.036,2,1.33,0.35,0.74,122,0.0598,0.666,12,0.0,0.000237,1
acc_1392,11,0.089,1,47,1,1,2049,15,136.6,47,2.79,10.85,2.73,1554,0.0067,0.24,4,0.0,1.6e-05,0
acc_1393,16,0.634,1,12,0,1,31,2703,0.011,5,2.68,0.47,0.36,118,0.1016,0.68,9,0.0,0.000167,1
acc_1394,8,0.049,1,121,0,1,176,151,1.166,44,22.72,2.07,8.06,2341,0.1409,0.204,4,0.0,1.7e-05,0
acc_1395,7,0.045,1,32,0,0,60,148,0.405,53,25.2,2.95,10.69,311,0.4691,0.241,3,0.0,0.000137,0
acc_1396,8,0.048,1,53,1,1,377,164,2.299,47,16.82,0.77,3.85,582,0.0467,0.311,9,0.0,0.000352,0
acc_1397,10,0.182,1,57,0,0,594,220,2.7,38,15.22,15.75,1.07,1659,0.0521,0.114,5,0.0,0.000188,0
acc_1398,4,0.03,0,125,1,0,425,1064,0.399,48,38.36,0.89,0.94,1169,0.0924,0.184,6,0.0,4.1e-05,0
acc_1399,4,0.093,1,52,0,0,183,837,0.219,49,77.17,16.42,3.32,637,0.5114,0.305,8,0.0,0.00025,0
acc_1400,13,0.187,1,87,0,0,57,38,1.5,48,30.78,1.31,1.89,2691,0.5629,0.166,3,0.0,9e-06,0
acc_1401,11,0.116,1,124,0,0,25,49,0.51,35,12.58,4.32,1.15,376,0.676,0.348,5,0.0,0.000164,0
acc_1402,8,0.07,1,103,1,1,90,227,0.396,48,29.74,8.93,0.97,690,0.4296,0.184,13,0.0256,0.000933,0
acc_1403,11,0.613,0,7,0,1,76,842,0.09,6,0.18,0.34,0.25,194,0.0069,0.452,10,0.0,0.000256,1
acc_1404,8,0.161,1,32,1,0,103,116,0.888,53,56.39,3.0,1.33,444,0.5766,0.067,6,0.0,0.000257,0
acc_1405,9,0.103,1,142,0,1,160,113,1.416,42,3.95,1.04,0.03,2573,0.0312,0.24,3,0.0,1.6e-05,0
acc_1406,11,0.117,1,25,0,1,65,173,0.376,50,4.77,8.92,4.4,1292,0.2107,0.126,5,0.0,9.6e-05,0
acc_1407,9,0.176,1,42,0,0,344,108,3.185,42,7.7,0.17,1.09,495,0.0229,0.312,4,0.0,2.1e-05,0
acc_1408,15,0.575,0,6,0,0,60,209,0.287,5,1.18,0.1,0.99,77,0.0212,0.799,9,0.0278,0.00029,1
acc_1409,12,0.194,1,104,0,1,122,43,2.837,44,76.69,6.93,1.42,2260,0.6854,0.164,4,0.1667,6.9e-05,0
acc_1410,14,0.082,1,135,1,0,89,1270,0.07,54,39.82,1.04,0.9,783,0.4591,0.141,3,0.0,4.3e-05,0
acc_1411,17,0.305,1,4,0,1,6,253,0.024,3,0.68,0.33,0.35,128,0.1672,0.699,20,0.0,0.000758,1
acc_1412,8,0.146,1,136,1,0,1154,59,19.559,57,106.16,0.39,0.19,914,0.0923,0.321,3,0.0,8.7e-05,0
acc_1413,7,0.101,1,46,0,1,164,124,1.323,42,39.4,3.21,0.45,2949,0.2598,0.316,9,0.0,0.001432,0
acc_1414,9,0.092,1,49,0,0,97,1063,0.091,41,20.62,9.66,0.33,2495,0.3121,0.15,8,0.0,0.000392,0
acc_1415,10,0.615,1,14,0,0,6,2638,0.002,1,1.47,0.34,0.19,186,0.3029,0.436,17,0.0,0.001812,1
acc_1416,9,0.022,1,17,1,0,84,383,0.219,53,107.02,0.43,4.65,2769,1.0,0.204,6,0.0,9.8e-05,0
acc_1417,10,0.056,1,101,1,0,26,239,0.109,43,67.79,2.9,0.82,224,1.0,0.306,9,0.0,0.000225,0
acc_1418,8,0.041,1,70,0,0,104,46,2.261,39,0.33,3.51,6.14,1110,0.0369,0.236,4,0.0,2.1e-05,0
acc_1419,10,0.325,1,6,0,0,30,386,0.078,4,4.62,0.28,0.02,115,0.1633,0.766,15,0.019,0.002558,1
acc_1420,9,0.116,1,131,0,1,74,116,0.638,39,15.4,8.37,1.73,1968,0.3212,0.33,4,0.0,1.7e-05,0
acc_1421,6,0.177,1,123,0,1,428,61,7.016,48,96.75,0.19,6.67,2414,0.2265,0.086,5,0.0,7.3e-05,0
acc_1422,11,0.626,0,6,0,0,12,2596,0.005,1,1.53,0.23,0.93,87,0.1462,0.619,14,0.011,0.000969,1
acc_1423,12,0.145,1,81,1,0,355,231,1.537,46,6.81,0.57,1.1,1271,0.0208,0.267,13,0.0,0.001723,0
acc_1424,5,0.038,1,120,0,0,1130,369,3.062,42,84.23,14.97,0.77,697,0.0878,0.335,14,0.0,0.001185,0
acc_1425,17,0.507,0,11,0,1,92,1307,0.07,2,0.35,0.13,1.78,4,0.0052,0.737,16,0.0,0.001073,1
acc_1426,12,0.663,0,6,0,1,3,291,0.01,3,5.83,0.87,0.18,148,1.0,0.546,15,0.0095,0.000697,1
acc_1427,13,0.195,1,111,1,0,52,60,0.867,44,63.19,6.53,2.91,2570,1.0,0.237,5,0.1,0.001313,0
acc_1428,11,0.078,1,133,0,0,184,105,1.752,42,9.17,1.03,4.51,1349,0.0555,0.147,5,0.0,0.000146,0
acc_1429,8,0.125,1,21,1,1,286,85,3.365,45,10.65,3.47,3.68,836,0.0494,0.074,8,0.0,0.000685,0
acc_1430,15,0.646,1,12,0,1,22,1036,0.021,3,0.59,0.21,0.4,123,0.0367,0.884,17,0.0,0.001288,1
acc_1431,4,0.052,1,70,0,0,515,129,3.992,49,39.88,5.66,0.56,354,0.0884,0.188,8,0.0,0.001979,0
acc_1432,11,0.044,1,128,0,0,36,359,0.1,49,15.67,5.4,4.69,1132,0.5854,0.331,9,0.0,0.000106,0
acc_1433,13,0.557,0,2,0,1,3,276,0.011,1,0.06,0.03,1.44,40,0.0292,0.773,13,0.0256,0.000863,1
acc_1434,15,0.621,1,12,0,1,62,947,0.065,3,3.64,0.09,0.17,158,0.0602,0.768,15,0.0,0.00195,1
acc_1435,10,0.472,1,14,1,1,87,827,0.105,0,0.21,0.24,0.2,54,0.0052,0.756,11,0.0,0.000423,1
acc_1436,12,0.133,1,122,1,1,844,218,3.872,46,18.73,3.57,0.17,1221,0.0264,0.167,5,0.0,3.1e-05,0
acc_1437,6,0.174,1,14,0,0,18,705,0.026,48,41.82,7.68,0.65,1861,1.0,0.277,7,0.0476,0.000182,0
acc_1438,15,0.781,0,6,1,1,51,2763,0.018,3,2.96,0.16,0.22,63,0.0612,0.858,12,0.0,0.000236,1
acc_1439,18,0.627,0,1,0,1,46,388,0.119,7,5.44,0.04,0.02,120,0.1192,0.534,17,0.0074,0.000662,1
acc_1440,14,0.124,1,139,0,0,84,383,0.219,39,12.67,3.66,1.91,2475,0.1944,0.084,4,0.0,3.5e-05,0
acc_1441,9,0.186,1,108,1,1,578,1,578.0,42,7.16,0.08,2.43,265,0.0125,0.099,4,0.0,1.6e-05,0
acc_1442,18,0.796,1,5,0,1,71,1654,0.043,0,1.66,0.43,0.77,79,0.0294,0.704,4,0.0,2.2e-05,1
acc_1443,14,0.172,1,28,0,1,426,41,10.39,46,20.29,4.5,1.15,583,0.0582,0.114,5,0.0,0.000114,0
acc_1444,14,0.045,1,108,0,0,3577,62,57.694,42,0.42,0.52,2.53,814,0.0003,0.29,3,0.0,2e-06,0
acc_1445,14,0.065,1,118,1,0,25,301,0.083,50,1.64,6.66,1.71,1050,0.3322,0.28,3,0.0,3.9e-05,0
acc_1446,5,0.14,1,26,0,0,111,38,2.921,41,0.73,0.17,3.42,499,0.0081,0.116,3,0.0,1.1e-05,0
acc_1447,4,0.177,1,104,1,1,464,48,9.667,42,30.91,2.0,1.36,366,0.0709,0.246,7,0.0,0.002097,0
acc_1448,15,0.391,0,11,0,1,71,843,0.084,1,4.58,0.67,0.06,57,0.0739,0.724,18,0.0065,0.003048,1
acc_1449,18,0.462,1,3,0,1,80,3806,0.021,2,2.06,0.21,1.58,146,0.0283,0.702,14,0.0,0.001086,1
acc_1450,4,0.072,1,94,0,0,190,133,1.429,35,4.43,4.43,3.09,1488,0.0466,0.055,6,0.0,0.000183,0
acc_1451,4,0.063,1,16,0,1,199,160,1.244,48,1.0,0.66,3.18,1424,0.0084,0.066,6,0.0,0.000229,0
acc_1452,14,0.024,1,88,0,0,221,240,0.921,47,49.71,0.88,4.64,2805,0.2289,0.079,3,0.0,2.3e-05,0
acc_1453,5,0.163,1,137,1,0,587,386,1.521,38,20.55,2.21,2.35,2279,0.0388,0.192,6,0.0,0.000397,0
acc_1454,10,0.181,0,145,0,1,24,88,0.273,37,0.91,2.39,2.4,1573,0.1377,0.275,7,0.0,0.000113,0
acc_1455,10,0.692,0,2,0,0,24,221,0.109,2,0.59,0.29,0.3,40,0.0367,0.888,9,0.0,0.000258,1
acc_1456,9,0.035,1,132,0,1,124,331,0.375,52,50.36,1.14,1.06,1462,0.4153,0.261,5,0.0,4.3e-05,0
acc_1457,8,0.198,1,55,1,0,62,100,0.62,34,130.38,4.49,1.36,1438,1.0,0.258,4,0.0,0.00012,0
acc_1458,10,0.104,1,22,1,0,297,602,0.493,43,33.18,0.65,1.62,2824,0.1139,0.254,3,0.0,1.6e-05,0
acc_1459,13,0.184,1,69,0,1,626,287,2.181,50,68.53,0.01,0.81,1304,0.1095,0.221,8,0.0,0.00016,0
acc_1460,4,0.106,0,26,0,1,4939,137,36.051,42,10.42,1.47,3.17,2373,0.0024,0.142,13,0.0,0.000522,0
acc_1461,9,0.17,1,74,1,1,162,117,1.385,50,0.06,1.01,0.09,915,0.0066,0.331,5,0.0,5.2e-05,0
acc_1462,13,0.436,1,9,1,1,23,369,0.062,3,3.5,0.12,0.05,50,0.1577,0.594,17,0.0074,0.002414,1
acc_1463,9,0.403,0,7,0,1,106,228,0.465,3,2.38,0.09,0.01,53,0.0233,0.408,18,0.0,0.001544,1
acc_1464,15,0.451,0,6,0,0,100,750,0.133,2,0.85,0.4,0.19,5,0.0125,0.753,11,0.0,0.000695,1
acc_1465,11,0.472,1,10,0,1,26,4421,0.006,1,4.34,0.35,1.06,73,0.1804,0.407,10,0.0444,0.000767,1
acc_1466,10,0.17,1,117,1,1,253,96,2.635,41,101.38,14.93,6.74,1227,0.4597,0.108,4,0.0,2.2e-05,0
acc_1467,14,0.186,1,90,0,1,214,170,1.259,43,67.05,3.04,10.34,1530,0.3275,0.336,4,0.0,0.00017,0
acc_1468,9,0.6,0,8,0,0,99,270,0.367,3,1.34,0.2,0.2,63,0.0155,0.627,5,0.0,2.7e-05,1
acc_1469,12,0.75,0,2,0,1,15,5098,0.003,3,7.93,0.49,0.02,162,0.5612,0.785,11,0.0,0.00037,1
acc_1470,7,0.106,1,68,1,0,321,101,3.178,43,12.15,1.11,1.18,2364,0.0413,0.136,5,0.0,7.1e-05,0
acc_1471,13,0.062,1,27,1,0,139,62,2.242,42,0.39,4.1,0.42,890,0.0323,0.138,8,0.0,0.000182,0
acc_1472,11,0.037,1,55,1,1,251,119,2.109,40,2.64,2.79,0.4,2601,0.0216,0.278,4,0.0,4.2e-05,0
acc_1473,12,0.075,1,126,0,0,159,471,0.338,41,38.2,7.9,11.2,1807,0.2899,0.171,7,0.0,7.6e-05,0
acc_1474,4,0.147,1,28,0,0,2875,37,77.703,46,10.34,4.01,7.14,1614,0.005,0.306,5,0.0,0.000237,0
acc_1475,14,0.324,0,9,0,1,2,2333,0.001,0,2.7,0.14,1.49,162,1.0,0.857,21,0.0143,0.001546,1
acc_1476,14,0.076,1,22,1,0,165,592,0.279,43,116.29,12.82,4.12,1040,0.7825,0.27,10,0.0,0.000574,0
acc_1477,8,0.794,0,7,0,0,5,1347,0.004,4,1.17,0.88,0.33,52,0.4098,0.584,9,0.0278,0.000543,1
acc_1478,12,0.156,0,12,0,0,1076,109,9.872,37,39.72,1.04,2.15,2123,0.0379,0.204,4,0.0,8.5e-05,0
acc_1479,8,0.183,1,128,0,0,162,28,5.786,42,33.15,8.35,2.25,256,0.2562,0.167,5,0.0,4.5e-05,0
acc_1480,13,0.156,1,47,0,0,89,98,0.908,40,17.07,4.0,2.31,1433,0.2368,0.125,4,0.1667,3.4e-05,0
acc_1481,12,0.182,1,111,0,0,187,83,2.253,44,36.59,11.97,5.85,2803,0.2597,0.16,6,0.0,0.00078,0
acc_1482,13,0.148,1,58,1,1,204,59,3.458,50,41.54,10.91,1.45,2204,0.2571,0.306,3,0.0,1.7e-05,0
acc_1483,9,0.178,1,133,0,1,183,177,1.034,41,26.09,12.55,1.97,963,0.2111,0.203,9,0.0,0.000377,0
acc_1484,16,0.507,0,2,0,1,34,549,0.062,1,0.01,0.1,0.46,178,0.0032,0.822,13,0.0128,0.000472,1
acc_1485,14,0.506,1,6,0,1,143,341,0.419,3,0.28,0.09,0.43,108,0.0025,0.518,16,0.0083,0.001167,1
acc_1486,7,0.184,1,93,0,0,119,277,0.43,36,36.36,3.66,3.75,417,0.3364,0.178,4,0.0,0.000118,0
acc_1487,14,0.152,1,123,1,0,134,114,1.175,47,24.0,0.74,3.14,1602,0.1846,0.129,6,0.0,0.000298,0
acc_1488,12,0.179,1,112,0,0,1472,52,28.308,44,10.78,10.4,1.03,2220,0.0144,0.289,3,0.0,1.1e-05,0
acc_1489,8,0.343,0,7,0,1,165,1124,0.147,1,0.15,0.17,1.23,145,0.0019,0.77,15,0.0,0.000475,1
acc_1490,10,0.163,1,116,0,0,223,514,0.434,48,78.99,5.27,0.48,752,0.3778,0.094,4,0.0,0.000107,0
acc_1491,12,0.605,1,12,0,1,136,1614,0.084,1,0.86,0.25,0.04,95,0.0082,0.748,11,0.0,0.001712,1
acc_1492,7,0.141,1,16,0,0,92,258,0.357,48,6.6,3.43,3.39,2436,0.109,0.079,5,0.0,8.2e-05,0
acc_1493,11,0.069,1,35,0,1,1097,184,5.962,53,75.92,0.31,5.72,1257,0.0695,0.233,5,0.0,0.000362,0
acc_1494,18,0.547,0,6,0,1,59,204,0.289,1,2.24,1.04,0.53,174,0.0556,0.865,10,0.0,0.000308,1
acc_1495,10,0.126,1,49,0,1,150,352,0.426,48,11.42,1.27,2.32,603,0.0846,0.293,9,0.0,0.000385,0
acc_1496,10,0.148,1,122,0,0,1825,73,25.0,60,6.92,10.97,1.49,2556,0.0098,0.25,3,0.0,4.5e-05,0
acc_1497,13,0.056,1,65,1,1,68,92,0.739,35,8.09,2.12,0.84,259,0.1502,0.222,6,0.0,6.2e-05,0
acc_1498,8,0.062,1,142,0,0,65,434,0.15,57,11.98,2.91,3.3,1733,0.2291,0.124,10,0.0,0.000526,0
acc_1499,10,0.197,1,86,1,1,1017,44,23.114,53,21.08,1.54,1.0,2270,0.0222,0.299,9,0.0,0.000193,0
acc_1500,10,0.068,1,123,0,0,29,71,0.408,31,59.36,7.63,0.81,1739,1.0,0.053,7,0.0,9.7e-05,0
acc_1501,13,0.082,1,86,1,0,328,67,4.896,49,56.56,5.26,1.7,1961,0.1885,0.24,13,0.0128,0.000383,0
acc_1502,6,0.024,1,54,0,0,86,22,3.909,45,17.42,1.61,5.26,1810,0.2212,0.169,3,0.0,4e-06,0
acc_1503,14,0.457,1,6,0,1,62,344,0.18,1,1.94,0.21,0.18,48,0.0347,0.508,13,0.0256,0.000346,1
acc_1504,6,0.108,1,69,0,1,42,197,0.213,33,0.89,0.27,3.63,898,0.0277,0.251,9,0.0,0.000208,0
acc_1505,9,0.57,0,0,0,1,32,668,0.048,2,4.38,0.3,0.64,154,0.1462,0.764,13,0.0256,0.002509,1
acc_1506,4,0.116,0,53,0,0,155,586,0.265,51,10.37,1.16,2.87,2522,0.0744,0.186,3,0.0,6.1e-05,0
acc_1507,11,0.195,1,74,0,1,642,65,9.877,32,8.64,4.44,3.03,1555,0.0204,0.149,3,0.0,3.4e-05,0
acc_1508,14,0.082,1,148,1,0,42,111,0.378,58,45.77,3.93,0.28,1720,1.0,0.095,5,0.0,0.000158,0
acc_1509,12,0.634,0,4,1,1,14,401,0.035,2,1.04,0.62,0.51,52,0.1182,0.734,14,0.0,0.0003,1
acc_1510,5,0.046,1,113,0,1,175,99,1.768,47,110.57,2.08,1.83,636,0.6437,0.334,11,0.0,0.002297,0
acc_1511,7,0.076,1,119,1,1,237,421,0.563,38,26.16,4.42,0.51,412,0.129,0.165,4,0.0,2.5e-05,0
acc_1512,12,0.342,0,8,0,1,60,1019,0.059,3,2.41,0.1,0.08,13,0.0419,0.542,11,0.0,0.000298,1
acc_1513,4,0.066,1,79,0,0,706,175,4.034,56,16.99,0.18,1.9,1165,0.0243,0.336,4,0.0,3.5e-05,0
acc_1514,6,0.1,1,105,0,0,742,366,2.027,56,25.3,2.52,7.88,2597,0.0375,0.264,7,0.0,4.7e-05,0
acc_1515,11,0.027,1,97,0,1,201,38,5.289,48,49.99,9.59,2.78,2364,0.2964,0.177,3,0.0,1.5e-05,0
acc_1516,16,0.515,1,10,0,1,26,756,0.034,1,4.43,0.44,0.14,30,0.1873,0.438,11,0.0182,0.000438,1
acc_1517,11,0.757,0,9,0,1,33,1326,0.025,2,2.05,0.33,0.48,47,0.0719,0.453,15,0.019,0.004446,1
acc_1518,8,0.089,1,112,0,0,72,307,0.235,38,12.05,6.01,1.21,1256,0.2508,0.081,6,0.0,8.3e-05,0
acc_1519,9,0.091,1,93,1,1,256,84,3.048,46,24.31,5.0,0.16,2392,0.1145,0.233,7,0.0,7.2e-05,0
acc_1520,7,0.16,1,105,0,0,363,116,3.129,49,0.33,1.38,0.46,773,0.0047,0.328,7,0.0,0.000342,0
acc_1521,4,0.188,1,81,1,1,235,150,1.567,51,36.65,12.53,4.99,1315,0.2093,0.3,6,0.0,0.000182,0
acc_1522,8,0.438,1,10,0,1,2,1284,0.002,3,4.19,0.24,0.43,96,1.0,0.55,10,0.0222,0.000374,1
acc_1523,9,0.084,1,45,0,0,2774,63,44.032,38,7.38,8.72,0.47,2045,0.0058,0.285,7,0.0,0.001498,0
acc_1524,4,0.133,1,29,0,1,162,440,0.368,51,19.88,0.75,2.17,339,0.1273,0.081,5,0.1,0.000135,0
acc_1525,9,0.662,1,13,0,0,6,1060,0.006,1,1.08,0.11,0.19,127,0.1993,0.665,12,0.0152,0.00018,1
acc_1526,6,0.187,1,124,1,1,933,98,9.52,47,9.6,7.91,2.95,2557,0.0188,0.129,5,0.0,8e-05,0
acc_1527,15,0.605,0,0,0,1,176,901,0.195,3,2.08,1.07,0.48,3,0.0179,0.746,21,0.0095,0.002074,1
acc_1528,14,0.194,1,35,1,0,174,653,0.266,34,27.31,1.72,0.83,2705,0.1668,0.242,3,0.0,1e-05,0
acc_1529,11,0.126,1,135,1,1,4012,359,11.175,40,6.28,0.0,9.13,426,0.0016,0.149,7,0.0,0.000192,0
